,gameid,roundNum,occurrenceNum,intendedName,contents,correct,maxtime,mintime,time,char_count,word_count,exchanges,prev,same_round_random_player,jaccard_with_prev_occ,jaccard_with_random
1384,a91b7b english_178,41,4,C,hell yeah / lets goo / okay so were good then? / yup! ill text you in a minute / 70% not bad / and ok perfect! / got up to a C :) / alright ill text ya in a min / wont take more than 5 min / yay! thanks :) yes text me and no rush / ok!,,1610417383572,1610417315928,67644,235,61,11,dang it / okay ill text you / close! sorry i have so much trouble describing that one lol / ok its the ghost one again / with the arms up / as if it is flying through the sky,flying man,0.11940298507462686,0.0
1385,a9e4d1 english_3,1,1,A,hello! / hey! / you ready to go? / yup / hell yeah okay / this first one looks sort of like a person doing a frankenstein walk,0.0,1609809669226,1609809627162,42064,126,28,6,,omg look at us go lol / ok this ones kinda hard haha / B) / have you ever seen where are the wild things / read*** this one kind of reminds me of that for some reason / i love that movie / it looks like its about to take a step and then there is a square almost coming off of its back / toward the neck / and it is on the corner / and then there is a triangle that is pointing down as the head and then it looks like it is lifting the foot to take a step / and we can see its left side,0.0,0.10714285714285714
1386,a9e4d1 english_3,2,1,H,hm okay / oop / okay okay / uh / this one looks like a ghost / no visable limbs,1.0,1609809761268,1609809691410,69858,79,20,6,,yes! / yay / lezzgoooo / :D / okay so this one is honestly like the most blob like one lol / i think i overcomplicated that / its the least like figure shaped like,0.0,0.15151515151515152
1387,a9e4d1 english_3,3,1,D,nice / ayee / lets gooo / this one looks like a person asking for something with their hands out / almost like an offering,1.0,1609809808809,1609809771493,37316,122,25,5,,yay / yay ok cool / this one kind of looks like a priest to me / diamond head / looks like its arm is pointing and as if it is turned so we see the left side of the body / and it looks like it has a drapey dress on that hangs down from its arm type thing / it is standing uo / oh does it look like they're hold a book lol / oh wait / yes but facing the left not the right and not bending at all and a straight back side / or i mean we see its left side / but it looks like its holding a book ya,0.0,0.07317073170731707
1388,a9e4d1 english_3,4,1,J,oh boy / lol / the left side of this is just a straight vertical line,1.0,1609809886110,1609809836621,49489,69,16,3,,it has a flat left side / the triangle is on top with the point perfectly straight on the top of the figure / which is straight and flat / the bottom is straight as well for the most part,0.0,0.24242424242424243
1389,a9e4d1 english_3,5,1,L,nice nice / killin it / this person looks like theyre either giving or receiving an offering only theyre in between standing and kneeling / their legs arent bent / wait they are / but not fully,1.0,1609809963212,1609809904064,59148,193,37,6,,oml / this is hard lol / hahahaahaha / ok / so this one has a square on top but it is on the side so it looks like a diamond shape almost there is a triangle taken out of the left side and then the right side goes out / kind of like a zig zag / but just at the bottom,0.0,0.109375
1390,a9e4d1 english_3,6,1,E,lmao this one looks like a bunny person sitting down experiencing an existential crisis,1.0,1609810008583,1609810008583,0,87,14,1,,aw man i thought i had that one / shoot sorry that was my bad lol / wait / lol no worries / click the one you just clicked / thats the one it is now / with the bunny looking ears at the top / its not there anymore ): / its the one that the head looks like its looking to the right / its a square / and then has two triangles coming off of the top / hmm i dont see it i think ill just try and go with this one / okay / i can try to describe more also / go for it / it is a right triangle and the point of it like where the two sides meet is on the left side at the bottom / and then it looks like it is sitting with its knees up almost / like there is a little jutt out,0.0,0.07865168539325842
1391,a9e4d1 english_3,7,1,C,hahahahah / why was that accurate / that last one is a mood lol / okay this one is skydiving,1.0,1609810043199,1609810024907,18292,92,20,4,,ok this one we can get / i am great at pictionary i swear / it looks like a ghost / hahahaha / its hard / im probably not the best at describing / this one looks like a ghost / that is flying / the head is like a diamond and then it has like arms going out kind of / oh this one for sure / and a rhombus as the body,0.0,0.10909090909090909
1392,a9e4d1 english_3,8,1,F,nice / this person looks like theyre peddling one of those sit down bikes / its just legs body and head / no arms visable / hmmm,0.0,1609810122226,1609810061568,60658,128,27,5,,yes! / i see what you were going for with that one. lol / hahhaa yeah it looked like a blob but like sitting lol. okay so this one looks like it is sitting on the floor with / its back against the wall and it is turned so that its left side is facing us / and its diamond head is kind of bent down like reading a book almost / but then its stomach area is flat and it looks like the knees jut out and then,0.0,0.1388888888888889
1393,a9e4d1 english_3,9,1,G,wait did it send one / did i get it wrong / yeah but its weird i feel like there should just be a message or something / ok oh well / yeah we gucci / this one is fuckin weird / ight / its like 2 triangle things on the right side / with a head leaning left / and a wide base on the left as well / sorry i'll try to type all in one message,1.0,1609810264296,1609810160102,104194,337,79,11,,yay i got that one lol / yay!! / ok so this one is kinda hard lol lemme think how to describe it / it looks like it is on its side almost and has ears on the top,0.0,0.19718309859154928
1394,a9e4d1 english_3,10,1,K,nice / bruh this is gonna take forever / this one is the kneeling offering / praying personwith their knees tucked and feet behind them / ikr / 72 rounds!!,0.0,1609810315855,1609810276320,39535,155,30,6,,thie figure looks like it has a mouth open on the right side of it / the bottom is not perfectly flat but goes up at one point to make a kind of pac mac looking mouth on the right side of it,0.0,0.07692307692307693
1395,a9e4d1 english_3,11,1,B,this one might have like a cone coming out of its mouth and and could also be kneeling with one foot poking out to the right / left / * / the cone is going to the right,0.0,1609810425778,1609810411621,14157,168,38,4,,close / nooo the streak / i know :( / it was one that looked like the next closest to that haha / um okay so this one / kinda looks like a mouse with a bow on its head / and the body is kinda blob like again / one side of the bow is a square and the other is a triangle where the top peak is intersecting with the square,0.0,0.19672131147540983
1396,a9e4d1 english_3,12,1,I,welp / this is like pictionary but in hell / facts / standing on one foot,1.0,1609810490050,1609810448081,41969,73,16,4,,ok killing it / almost went for the other one lol / ok this one is the one you chose a few rounds ago. it kind of looks like a pac man mouth and then its legs look like it is skating on ice and has one leg lifted in the air straight back / it looks like it has a diamond head thing on again,0.0,0.1346153846153846
1397,a9e4d1 english_3,13,2,F,finally / some of these just have weird forms that are hard to personify like tthe rest / i get that / we had this one before / slouched back / im not getting the bike thing,1.0,1609810615608,1609810501496,114112,173,37,6,nice / this person looks like theyre peddling one of those sit down bikes / its just legs body and head / no arms visable / hmmm,cloooseee / so close / i was trying to differentiate those too / okay wait this is one weve already had / its the dude who looks like he is sitting on the group with his back against the wall but we can see his left side / he doesnt have ears / just a diamond head and it looks kind of bent / on the ground** not on the group / and it looks like he has his knees up,0.12,0.18666666666666668
1398,a9e4d1 english_3,14,2,E,oh shit ok / im bad at explainging sorry :3 / all good youre doing great / okay existentailly dreding bunny person / dreading,1.0,1609810667782,1609810635736,32046,125,24,5,lmao this one looks like a bunny person sitting down experiencing an existential crisis,this one has bunny ears but the ears are two triangles / and we see the right side of the body / and it is sitting as if back against a wall very straight,0.06060606060606061,0.041666666666666664
1399,a9e4d1 english_3,15,2,D,standing offering person,1.0,1609810680434,1609810680434,0,24,3,1,nice / ayee / lets gooo / this one looks like a person asking for something with their hands out / almost like an offering,this is the one i said kind of looked like a priest to me / with a flat back and the left arm going out / we see its left side / it looks like its holding a book kind of and has a diamond for a head,0.09090909090909091,0.0
1400,a9e4d1 english_3,16,2,B,kneeling projectile cone vomit person / its one cone on the right / it could also be a speech cone?,0.0,1609810752929,1609810717802,35127,99,20,3,this one might have like a cone coming out of its mouth and and could also be kneeling with one foot poking out to the right / left / * / the cone is going to the right,ahhhh / shit i didnt realize there were two with similar ears haha / ok / wait this one is legit the one you just chose i feel like / idk if they have the exact one / but the ears are a square and a triangle and the triangle head looks like a mouse head pointed up as if like sniffing the air / and we see the left side of the body,0.3142857142857143,0.0625
1401,a9e4d1 english_3,17,2,G,the last one you selected,1.0,1609810779530,1609810779530,0,25,5,1,wait did it send one / did i get it wrong / yeah but its weird i feel like there should just be a message or something / ok oh well / yeah we gucci / this one is fuckin weird / ight / its like 2 triangle things on the right side / with a head leaning left / and a wide base on the left as well / sorry i'll try to type all in one message,yes! okay cool / 50% accuracy lets gooo / hahaha / ok this one / hmmm / there are two that look like they have ears / and its the one that has the left side of the body facing us / and it looks like they are sitting down / and the ears are not as uniform i guess if that makes sense / one of them is a square and the other is a triangle / does it have a diamond and triangle pair of ears,0.03508771929824561,0.03571428571428571
1402,a9e4d1 english_3,18,2,H,ghost person again,1.0,1609810798780,1609810798780,0,18,3,1,hm okay / oop / okay okay / uh / this one looks like a ghost / no visable limbs,aw man / oh shit sorry / facing the other way / shouldve said that / haha lol its ok / ok this ones like the blob like one again i swear its the one we already did / the body is the least defined out of all of them particularly at the bottom / the top diamond and the body kinda mesh together / there are no totally straight lines on it / hmm idk how to describe it / it kind of looks like a diamond on top of a body that starts with a triangle and the diamond peak and triangle peak intersect / and then the body is a rectangle / and the bottom is a rhombus type shape that goes off to the right side,0.0625,0.012987012987012988
1403,a9e4d1 english_3,19,2,L,in between kneeling and standing offering person,0.0,1609810832496,1609810832496,0,48,7,1,nice nice / killin it / this person looks like theyre either giving or receiving an offering only theyre in between standing and kneeling / their legs arent bent / wait they are / but not fully,ok so this one / its like there is a triangle taken out of the left side that makes it look like its bending its legs / and the arms and legs on the right side look like pac man mouth lowkey again / and the right side is facing us,0.22580645161290322,0.025
1404,a9e4d1 english_3,20,2,I,dancer again,1.0,1609810856217,1609810856217,0,12,2,1,welp / this is like pictionary but in hell / facts / standing on one foot,ok this one looks like it is ice skating / it looks like it is leaning forward,0.0,0.0
1405,a9e4d1 english_3,21,2,A,frankenstein walking person. one leg down,1.0,1609810907290,1609810907290,0,41,6,1,hello! / hey! / you ready to go? / yup / hell yeah okay / this first one looks sort of like a person doing a frankenstein walk,this one i think we have done before again / looks like where the wild things are kind of with the square coming out of the back / and we see the left side of the body / and its right leg is lifted,0.07407407407407407,0.05263157894736842
1406,a9e4d1 english_3,22,2,J,blocky on the left side person again,1.0,1609810949070,1609810949070,0,36,7,1,oh boy / lol / the left side of this is just a straight vertical line,daanggg / lets goo / i know we are kinda killing it / haha cant get ahead of ourselves / ok / this one is the most blob like and the top of the figure is wider then the bottom / and it almost looks like 2 triangles are taken out of the right side,0.15789473684210525,0.045454545454545456
1407,a9e4d1 english_3,23,2,C,skydiver,1.0,1609810961132,1609810961132,0,8,1,1,hahahahah / why was that accurate / that last one is a mood lol / okay this one is skydiving,yup same one / ok dope / this si the one that looks like the ghost again / that is flying / like a halloween ghost / its one weve already had / does it have its arms up? / the arms are up / yes,0.0,0.0
1408,a9e4d1 english_3,24,2,K,kneeling offering person,1.0,1609810985111,1609810985111,0,24,3,1,nice / bruh this is gonna take forever / this one is the kneeling offering / praying personwith their knees tucked and feet behind them / ikr / 72 rounds!!,yes! / ok this one is kinda tough / it looks like it has a pac man mouth and it is a very defined one / and it has a jut coming out of the back where there is a rhombus shape / and that is on the left side of it / and the right side is the pac man mouth,0.08,0.0
1409,a9e4d1 english_3,25,3,D,standing offering person,1.0,1609811002341,1609811002341,0,24,3,1,standing offering person,omg / i shouldve got that one lmao / close sorry i described those really similarly / no i didnt realize that one was there so i didnt realize there were two ears that looked the same / ok this one is the priest again / with the triangle head / looks like holding a book,1.0,0.0
1410,a9e4d1 english_3,26,3,K,okay okay this is picking up i thought we'd get new ones / kneeling offering person again,1.0,1609811032112,1609811025172,6940,89,17,2,kneeling offering person,finally got that one right woo / hell yeah! / ok this one / its like very similar to the last its the one that looks very similar like its arms and legs make a pac man mouth but there is a rhombus taken out of the left side that is white / we see the right side of the body its like it is facing the wall and we see the right side,0.1875,0.05357142857142857
1411,a9e4d1 english_3,27,3,E,depressed bunny,1.0,1609811050923,1609811050923,0,15,2,1,oh shit ok / im bad at explainging sorry :3 / all good youre doing great / okay existentailly dreding bunny person / dreading,ok this one weve also had i think / we see the right side of the body / but the ears are both triangles / and the head is square / and its back is very straight like against a wall,0.045454545454545456,0.0
1412,a9e4d1 english_3,28,3,G,two triangles hanging off of the right side with the head and wide base on the left / slender middle part,1.0,1609811114469,1609811106000,8469,105,21,2,the last one you selected,"ok this one we haven't had yet so lemme try to explain haha one sec / ok so the ears are a square and a triangle and the body looks like it is lounging back / with its arms supporting it almost / and we see the left side / and between the arms and the ""back"" there is a right triangle / the head is a mouse type triangle head but liek smaller / its got a small nose point lol / idk how else to describe it / the bottom legs look like a rhombus kind of / kind of like a heel almost??",0.043478260869565216,0.12162162162162163
1413,a9e4d1 english_3,29,3,H,ghosty,1.0,1609811122033,1609811122033,0,6,1,1,ghost person again,oh it was that tricky one i remember / yes! got it / ok this one is the one i've described before. it has a a triangle on top / a diamond i mean / and then a triangle as the shoulders / and then the body is a rectangle straight down the sides / oops sorry i forgot to finish typing we can exchange emails and phone numbers to text about the hw / and then the bototm is a rhombus kind of that kicks its legs out to the right side / we see the left side of the bottom / wait / we see the right side / its kinda got a blobby body but its bottom is like wider in a sense then the top / but it also looks like legs are bent / also yes my number is XXX if u want to text me urs! / 831-539-7527***,0.0,0.0
1414,a9e4d1 english_3,30,3,C,skydiver,1.0,1609811130083,1609811130083,0,8,1,1,skydiver,dang it / okay ill text you / close! sorry i have so much trouble describing that one lol / ok its the ghost one again / with the arms up / as if it is flying through the sky,1.0,0.0
1415,a9e4d1 english_3,31,3,F,slouching book person,0.0,1609811143878,1609811143878,0,21,3,1,finally / some of these just have weird forms that are hard to personify like tthe rest / i get that / we had this one before / slouched back / im not getting the bike thing,yess / that one was hard / yeah i was like how tf can i explain this / ok this one is a man sitting against the wall and we see the left side of the body / weve had this one before i think / head looks bent down as if reading a book / knees up / looks like a person sitting reading basically,0.0,0.043478260869565216
1416,a9e4d1 english_3,32,3,J,blocky on the left side person,1.0,1609811167374,1609811167374,0,30,6,1,blocky on the left side person again,that one just reminds me of a depressed bugs bunny / oh this is the blob like one but the top is wider then the bottom and the head is a diamond on a straight line / hahahhahahaha / lowkey / this one has the diamond point very defined kind of against the top / blob where top is wider then the bottom,0.8571428571428571,0.04878048780487805
1417,a9e4d1 english_3,33,3,B,cone vomit person again? their head is tilted slightly to the right with a triangle coming out of it whose bottom line is close to the body of the thing / sorry lol,1.0,1609811261829,1609811257609,4220,164,33,2,kneeling projectile cone vomit person / its one cone on the right / it could also be a speech cone?,ok so this one has ears that are square and triangle / and the body is very blob like at the bottom,0.21052631578947367,0.14285714285714285
1418,a9e4d1 english_3,34,3,L,ayy / yessss / lets goo / in between standing and kneeling offering,1.0,1609811344606,1609811283646,60960,67,13,4,in between kneeling and standing offering person,ok this one i never can explain right haha but its like there is a triangle taken out of the legs on the left side like it is bending its legs / and we see the right side / and the head is a diamond again (i guess they all are tho? lol) / and its hands and legs look like pac man mouth almost / but its back is straight,0.5,0.03508771929824561
1419,a9e4d1 english_3,35,3,A,frankenstein walker,1.0,1609811357373,1609811357373,0,19,2,1,frankenstein walking person. one leg down,dang it / shoot / okay / this is the where the wild things are guy / looks like hes taking a step / we see the left side of the body / square coming out of his back / head pointed down,0.14285714285714285,0.0
1420,a9e4d1 english_3,36,3,I,dancer,1.0,1609811373237,1609811373237,0,6,1,1,dancer again,ok this one weve had / looks like the ice skater with the right leg up / we see the left side of the body / kermit the frog type mouth,0.5,0.0
1421,a9e4d1 english_3,37,4,F,slouching book person,1.0,1609811394261,1609811394261,0,21,3,1,slouching book person,this is the dude sitting and reading again / im starting to remember all of them now / yeah it definitely gets a bit easier,1.0,0.0
1422,a9e4d1 english_3,38,4,J,blocky left side,0.0,1609811406742,1609811406742,0,16,3,1,blocky on the left side person,recatngle with the bite,0.5,0.0
1423,a9e4d1 english_3,39,4,H,did not mean to do that / ghosty / lol no worries,1.0,1609811425736,1609811418136,7600,49,12,3,ghosty,baby bum,0.09090909090909091,0.0
1424,a9e4d1 english_3,40,4,E,more than halfway done / depressed bunny,1.0,1609811443773,1609811438490,5283,40,7,2,depressed bunny,seated rabbit,0.2857142857142857,0.0
1425,a9e4d1 english_3,41,4,C,skydiver,1.0,1609811452759,1609811452759,0,8,1,1,skydiver,hell yeah / lets goo / okay so were good then? / yup! ill text you in a minute / 70% not bad / and ok perfect! / got up to a C :) / alright ill text ya in a min / wont take more than 5 min / yay! thanks :) yes text me and no rush / ok!,1.0,0.0
1426,a9e4d1 english_3,42,4,D,standing offering person,1.0,1609811473527,1609811473527,0,24,3,1,standing offering person,pizza guy,1.0,0.0
1427,a9e4d1 english_3,43,4,A,frankenstein walker,1.0,1609811487776,1609811487776,0,19,2,1,frankenstein walker,its the where the wild things are dude again haha,1.0,0.0
1428,a9e4d1 english_3,44,4,B,cone vomit person,1.0,1609811500955,1609811500955,0,17,3,1,cone vomit person again? their head is tilted slightly to the right with a triangle coming out of it whose bottom line is close to the body of the thing / sorry lol,woahhh / i think im starting to write the reflection in my head LMAO / hahahaha / ok this one / we can get i know we can / we have gotten it before but its hard / its the mouse head that looks like its sniffing the air / ears are square and triangle / and then the bottom is extremely blob like / like sitting in a pile of blob and its very small in terms of height compared to all of the others,0.10714285714285714,0.0
1429,a9e4d1 english_3,45,4,G,fuckin weird 2 triangle thingy,1.0,1609811522879,1609811522879,0,30,5,1,two triangles hanging off of the right side with the head and wide base on the left / slender middle part,man with the arms on the right side / his head is being thrown back left,0.0,0.0
1430,a9e4d1 english_3,46,4,K,kneeling offering person,1.0,1609811540302,1609811540302,0,24,3,1,okay okay this is picking up i thought we'd get new ones / kneeling offering person again,yay / last one lets do this / okay yes! this one is the one with rhombus out of the left side / and pac man on right side / weve had it before and its like we see the left side of the body lowkey / its hard to explain,0.1875,0.0
1431,a9e4d1 english_3,47,4,L,in between standing and kneeling offering person / squatting?,1.0,1609811564244,1609811561554,2690,61,9,2,ayy / yessss / lets goo / in between standing and kneeling offering,diver,0.5384615384615384,0.0
1432,a9e4d1 english_3,48,4,I,dancer,1.0,1609811571473,1609811571473,0,6,1,1,dancer,ice skater,1.0,0.0
1433,a9e4d1 english_3,49,5,K,we keep going till we finish right? / yeah / cool / kneeling offering persoin,1.0,1609811662000,1609811644552,17448,77,15,4,kneeling offering person,kneeling man / not diver,0.15384615384615385,0.13333333333333333
1434,a9e4d1 english_3,50,5,L,squatting offering,1.0,1609811673504,1609811673504,0,18,2,1,in between standing and kneeling offering person / squatting?,diver,0.1,0.0
1435,a9e4d1 english_3,51,5,C,skydiver,1.0,1609811683256,1609811683256,0,8,1,1,skydiver,flying man,1.0,0.0
1436,a9e4d1 english_3,52,5,B,cone vomit,0.0,1609811692448,1609811692448,0,10,2,1,cone vomit person,armpit man / with broken foot,0.6666666666666666,0.0
1437,a9e4d1 english_3,53,5,H,why do i always do that / ghosty person,1.0,1609811725785,1609811705801,19984,39,9,2,did not mean to do that / ghosty / lol no worries,baby bum,0.26666666666666666,0.0
1438,a9e4d1 english_3,54,5,A,frankenstein,1.0,1609811741252,1609811741252,0,12,1,1,frankenstein walker,two feet,0.5,0.0
1439,a9e4d1 english_3,55,5,E,also its chill dw / depressed bunny,1.0,1609811755995,1609811752868,3127,35,7,2,more than halfway done / depressed bunny,seated rabbit,0.2727272727272727,0.0
1440,a9e4d1 english_3,56,5,I,dancer,1.0,1609811770850,1609811770850,0,6,1,1,dancer,ice skater,1.0,0.0
1441,a9e4d1 english_3,57,5,J,blocky left side,1.0,1609811786430,1609811786430,0,16,3,1,blocky left side,rectangle withright side bite,1.0,0.16666666666666666
1442,a9e4d1 english_3,58,5,D,standing offering,1.0,1609811796407,1609811796407,0,17,2,1,standing offering person,pizza guy B),0.6666666666666666,0.0
1443,a9e4d1 english_3,59,5,G,weird 2 triangle thingy with the base again,1.0,1609811814789,1609811814789,0,43,8,1,fuckin weird 2 triangle thingy,guy with two broken arms / head looking left,0.4444444444444444,0.0625
1444,a9e4d1 english_3,60,5,F,can we call him phil / yuh / sweeet / stan phil / king / slouching back person,1.0,1609811840966,1609811823731,17235,78,18,6,slouching book person,sad sitting man,0.14285714285714285,0.0
1445,a9e4d1 english_3,61,6,H,ghosty,1.0,1609811850148,1609811850148,0,6,1,1,why do i always do that / ghosty person,baby bum,0.125,0.0
1446,a9e4d1 english_3,62,6,G,phiiiiiiiiiiiiiiiiiil,1.0,1609811860742,1609811860742,0,21,1,1,weird 2 triangle thingy with the base again,broken arms,0.0,0.0
1447,a9e4d1 english_3,63,6,A,frankenstein,1.0,1609811873424,1609811873424,0,12,1,1,frankenstein,two feet,1.0,0.0
1448,a9e4d1 english_3,64,6,I,dancer,1.0,1609811881895,1609811881895,0,6,1,1,dancer,ice skater,1.0,0.0
1449,a9e4d1 english_3,65,6,F,sloucher,1.0,1609811890494,1609811890494,0,8,1,1,can we call him phil / yuh / sweeet / stan phil / king / slouching back person,sad seated man,0.0,0.0
1450,a9e4d1 english_3,66,6,B,cone vomit,1.0,1609811950046,1609811950046,0,10,2,1,cone vomit,armpit guy,1.0,0.0
1451,a9e4d1 english_3,67,6,D,we're so close / ik / standing offering,1.0,1609811980781,1609811975171,5610,39,8,3,standing offering,pizza guy,0.2857142857142857,0.0
1452,a9e4d1 english_3,68,6,K,kneeling offering,0.0,1609811991254,1609811991254,0,17,2,1,we keep going till we finish right? / yeah / cool / kneeling offering persoin,kneeling man,0.16666666666666666,0.3333333333333333
1453,a9e4d1 english_3,69,6,J,blocky left side,1.0,1609812004542,1609812004542,0,16,3,1,blocky left side,rectangle with bite,1.0,0.0
1454,a9e4d1 english_3,70,6,E,depressed bunny,1.0,1609812014664,1609812014664,0,15,2,1,also its chill dw / depressed bunny,seated rabbit,0.2857142857142857,0.0
1455,a9e4d1 english_3,71,6,L,squatting offering,1.0,1609812025925,1609812025925,0,18,2,1,squatting offering,diver,1.0,0.0
1456,a9e4d1 english_3,72,6,C,skydiver,1.0,1609812035544,1609812035544,0,8,1,1,skydiver,flying man,1.0,0.0
1457,b6982- english_30,1,1,D,looks like almost like a  priest person standing with a bowl,1.0,1609798023218,1609798023218,0,60,11,1,,nice / ayee / lets gooo / this one looks like a person asking for something with their hands out / almost like an offering,0.0,0.25
1458,b6982- english_30,2,1,B,kneeling person with hands out horizontally,0.0,1609798065909,1609798065909,0,43,6,1,,this one might have like a cone coming out of its mouth and and could also be kneeling with one foot poking out to the right / left / * / the cone is going to the right,0.0,0.0967741935483871
1459,b6982- english_30,3,1,K,person kneeling with a bowl and one leg kicking up,0.0,1609798117441,1609798117441,0,50,10,1,,nice / bruh this is gonna take forever / this one is the kneeling offering / praying personwith their knees tucked and feet behind them / ikr / 72 rounds!!,0.0,0.0967741935483871
1460,b6982- english_30,4,1,G,has two legs,0.0,1609798382470,1609798382470,0,12,3,1,,wait did it send one / did i get it wrong / yeah but its weird i feel like there should just be a message or something / ok oh well / yeah we gucci / this one is fuckin weird / ight / its like 2 triangle things on the right side / with a head leaning left / and a wide base on the left as well / sorry i'll try to type all in one message,0.0,0.0
1461,b6982- english_30,5,1,H,looks like a blob almost like a wrapped baby only tail kind of sticking out no arms or legs,1.0,1609798458230,1609798458230,0,91,19,1,,hm okay / oop / okay okay / uh / this one looks like a ghost / no visable limbs,0.0,0.14814814814814814
1462,b6982- english_30,6,1,E,person with head piece made of two 'feathers' sitting,1.0,1609798528818,1609798528818,0,53,9,1,,lmao this one looks like a bunny person sitting down experiencing an existential crisis,0.0,0.09523809523809523
1463,b6982- english_30,7,1,C,leaning person slanted to the left with two hands up looks like they are almost dancing,1.0,1609798621470,1609798621470,0,87,16,1,,hahahahah / why was that accurate / that last one is a mood lol / okay this one is skydiving,0.0,0.0
1464,b6982- english_30,8,1,J,other thing that looks like a baby but has one arm and leg out on the right side / kind of a square body? / yesss / with a diamond for a head / on the left / square on the left life / side / okay hold on the square isnt the whole body / no it looks almost all like a square but has points on one side,1.0,1609798813905,1609798683619,130286,300,70,9,,oh boy / lol / the left side of this is just a straight vertical line,0.0,0.12244897959183673
1465,b6982- english_30,9,1,A,has three points and a 4 sided head / points almost make 2 diamond shapes / standing on one 'foot',0.0,1609798919188,1609798862285,56903,98,20,3,,hello! / hey! / you ready to go? / yup / hell yeah okay / this first one looks sort of like a person doing a frankenstein walk,0.0,0.07894736842105263
1466,b6982- english_30,10,1,F,almost laying down / like a dude sitting down / head and feet point to the left? / also looks like a blob for the body and YES / and yes,1.0,1609799003909,1609798962535,41374,136,31,5,,nice / this person looks like theyre peddling one of those sit down bikes / its just legs body and head / no arms visable / hmmm,0.0,0.1794871794871795
1467,b6982- english_30,11,1,L,standing but with knees bent holding a bowl on the right side / almost makes an s shape with body / but does NOT have the right triangle on the left side bottom / is the bowl shaped like a triangle / yes / does the bottom point towards the left / yes,1.0,1609799136895,1609799047823,89072,250,53,7,,nice nice / killin it / this person looks like theyre either giving or receiving an offering only theyre in between standing and kneeling / their legs arent bent / wait they are / but not fully,0.0,0.10714285714285714
1468,b6982- english_30,12,1,I,flamingo with both hands pointing to the left,1.0,1609799165331,1609799165331,0,45,8,1,,welp / this is like pictionary but in hell / facts / standing on one foot,0.0,0.0
1469,b6982- english_30,13,2,C,4 sided body with two diamond arms; leaned to the left diamond head / are the arms both horizontal / no they are going opposite sides almost like its praying upwards / no legs? / no legs / body like a parollelogram / yes,1.0,1609799300874,1609799215967,84907,220,44,7,leaning person slanted to the left with two hands up looks like they are almost dancing,skydiver,0.23076923076923078,0.0
1470,b6982- english_30,14,2,E,2 feathers on hat sitting down,1.0,1609799350032,1609799350032,0,30,6,1,person with head piece made of two 'feathers' sitting,oh shit ok / im bad at explainging sorry :3 / all good youre doing great / okay existentailly dreding bunny person / dreading,0.07142857142857142,0.0
1471,b6982- english_30,15,2,D,standing looks like priest with bowl pointed towards the left / triangle for foot pointing left / no legs and feet point to the left,1.0,1609799439617,1609799418673,20944,132,25,3,looks like almost like a  priest person standing with a bowl,standing offering person,0.25,0.043478260869565216
1472,b6982- english_30,16,2,A,two almost diamond diamond shapes / on one leg? / YES,0.0,1609799512235,1609799475759,36476,53,11,3,has three points and a 4 sided head / points almost make 2 diamond shapes / standing on one 'foot',frankenstein walking person. one leg down,0.2857142857142857,0.07142857142857142
1473,b6982- english_30,17,2,K,person kneeling with bowl on the right side and a right triangle thing on the left side where their feet should be / knees pointing to the right side,1.0,1609799559451,1609799546389,13062,149,29,2,person kneeling with a bowl and one leg kicking up,kneeling offering person,0.23076923076923078,0.08695652173913043
1474,b6982- english_30,18,2,L,S shape with bowl and knees pointing to the right side no feet / s shaped body,1.0,1609799604073,1609799598503,5570,78,17,2,standing but with knees bent holding a bowl on the right side / almost makes an s shape with body / but does NOT have the right triangle on the left side bottom / is the bowl shaped like a triangle / yes / does the bottom point towards the left / yes,in between kneeling and standing offering person,0.2972972972972973,0.043478260869565216
1475,b6982- english_30,19,2,I,one leg up on the right side and two arms on the left side / flamingo thingy,1.0,1609799635631,1609799631289,4342,76,17,2,flamingo with both hands pointing to the left,dancer again,0.15789473684210525,0.0
1476,b6982- english_30,20,2,B,both arms extended horizontally,1.0,1609799680578,1609799680578,0,31,4,1,kneeling person with hands out horizontally,kneeling projectile cone vomit person / its one cone on the right / it could also be a speech cone?,0.1111111111111111,0.0
1477,b6982- english_30,21,2,F,man laying down with knees up; body pointed to the left side i.e~~~ head and feet,1.0,1609799728721,1609799728721,0,81,16,1,almost laying down / like a dude sitting down / head and feet point to the left? / also looks like a blob for the body and YES / and yes,finally / some of these just have weird forms that are hard to personify like tthe rest / i get that / we had this one before / slouched back / im not getting the bike thing,0.26666666666666666,0.043478260869565216
1478,b6982- english_30,22,2,H,baby with point looking at the right side / body like a bean? / no arms no legs / yess no arms no lefs,1.0,1609799780090,1609799750696,29394,102,24,4,looks like a blob almost like a wrapped baby only tail kind of sticking out no arms or legs,ghost person again,0.20689655172413793,0.0
1479,b6982- english_30,23,2,G,body almost makes a very loose X shape  with arm and one leg pointed to the right and the other leg on the ground pointed to the left / head on the left side,1.0,1609799861772,1609799832354,29418,157,34,2,has two legs,the last one you selected,0.0,0.07407407407407407
1480,b6982- english_30,24,2,J,the other baby looking one with a half square body on the left and two points on the right,1.0,1609799901624,1609799901624,0,90,19,1,other thing that looks like a baby but has one arm and leg out on the right side / kind of a square body? / yesss / with a diamond for a head / on the left / square on the left life / side / okay hold on the square isnt the whole body / no it looks almost all like a square but has points on one side,blocky on the left side person again,0.3023255813953488,0.15
